pae_interaction_scores,total_score,complex_normalized,dG_cross,dG_cross/dSASAx100,dG_separated,dG_separated/dSASAx100,dSASA_hphobic,dSASA_int,dSASA_polar,delta_unsatHbonds,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_E_fraction,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,hbonds_int,lk_ball_wtd,nres_all,nres_int,omega,p_aa_pp,packstat,per_residue_energy_int,pro_close,rama_prepro,ref,sc_value,side1_normalized,side1_score,side2_normalized,side2_score,yhh_planarity,description
7.0,-8.935,-0.13,-41.491,-3.191,-41.491,-3.191,1018.667,1384.155,391.044,6.0,0.0,-357.139,209.885,-109.191,0.767,26.589,48.721,318.623,0.079,-7.632,-1.057,-4.423,-36.769,1.0,-16.933,91.0,49.0,14.928,-5.059,0.618,0.558,0.045,5.033,10.744,0.697,1.541,43.141,-0.753,-15.814,0.0,insulin_ep3__48_dldesign_0_cycle0
5.0,-9.283,-0.131,-41.525,-3.191,-41.525,-3.191,1018.27,1384.083,390.877,6.0,0.0,-357.144,209.859,-109.341,0.766,26.576,48.66,318.329,0.079,-7.634,-1.059,-4.426,-36.781,3.0,-16.95,92.0,59.0,18.852,-6.317,0.538,-0.272,0.0,10.611,2.561,0.663,0.267,10.419,-1.325,-26.496,0.0,insulin_ep3__793_dldesign_0_cycle0
4.0,-9.46,-0.134,-41.55,-3.194,-41.55,-3.194,1017.963,1383.911,390.835,6.0,0.0,-357.275,209.839,-109.599,0.766,26.573,48.605,317.995,0.078,-7.634,-1.062,-4.433,-36.785,3.0,-14.836,93.0,60.0,16.979,-10.935,0.529,-0.435,0.186,7.713,3.464,0.633,-0.387,-15.097,-0.525,-11.026,0.0,insulin_ep3__118_dldesign_0_cycle0_1
7.0,-9.537,-0.134,-41.552,-3.195,-41.552,-3.195,1017.809,1383.464,390.827,6.0,0.0,-357.417,209.814,-109.666,0.766,26.556,48.599,317.828,0.078,-7.639,-1.064,-4.456,-36.795,4.0,-3.106,80.0,48.0,55.117,-3.95,0.624,0.71,0.548,30.033,48.421,0.659,1.095,30.67,0.17,3.404,0.0,insulin_ep3__770_dldesign_0_cycle0_1
5.0,-9.864,-0.139,-41.56,-3.196,-41.56,-3.196,1017.562,1383.235,390.55,6.0,0.0,-357.425,209.59,-109.668,0.766,26.54,48.567,317.657,0.078,-7.657,-1.065,-4.479,-36.805,4.0,-7.402,61.0,54.0,8.673,-6.549,0.658,-0.592,0.106,-5.086,45.337,0.743,-0.268,-8.829,-1.101,-23.116,0.0,insulin_ep3__861_dldesign_0_cycle0_1
5.0,-10.332,-0.139,-41.583,-3.197,-41.583,-3.197,1017.491,1382.86,389.932,6.0,0.0,-357.47,209.34,-109.837,0.765,26.537,48.501,317.557,0.078,-7.658,-1.065,-4.481,-36.829,2.0,-8.243,67.0,51.0,11.215,-7.17,0.691,-0.824,0.034,-4.09,30.392,0.841,-0.504,-15.11,-1.282,-26.914,0.0,insulin_ep3__357_dldesign_0_cycle0_1
7.0,-10.452,-0.139,-41.622,-3.197,-41.622,-3.197,1017.002,1382.282,389.467,6.0,0.0,-357.475,209.212,-109.839,0.765,26.517,48.498,317.299,0.078,-7.661,-1.065,-4.506,-36.837,2.0,-10.861,68.0,46.0,15.789,-7.021,0.436,-0.532,0.0,-1.725,17.332,0.734,-0.024,-0.635,-1.253,-23.815,0.0,insulin_ep3__97_dldesign_0_cycle0_1
7.0,-10.573,-0.14,-41.645,-3.197,-41.645,-3.197,1016.67,1382.177,389.405,6.0,0.0,-357.815,209.06,-109.89,0.765,26.495,48.371,317.253,0.078,-7.669,-1.067,-4.539,-36.846,1.0,-8.422,70.0,48.0,10.759,-7.506,0.476,-0.444,0.624,4.297,-1.016,0.554,-0.296,-8.005,-0.633,-13.295,0.0,insulin_ep3__462_dldesign_0_cycle0_1
5.0,-10.786,-0.142,-41.679,-3.198,-41.679,-3.198,1016.534,1382.09,389.254,6.0,0.0,-357.97,208.99,-109.953,0.764,26.495,48.348,317.215,0.078,-7.673,-1.069,-4.541,-36.889,3.0,-13.326,74.0,49.0,6.282,-9.032,0.65,-0.459,0.0,-1.401,-13.149,0.716,-0.283,-8.221,-0.714,-14.273,0.0,insulin_ep3__95_dldesign_0_cycle0
5.0,-10.973,-0.144,-41.733,-3.199,-41.733,-3.199,1015.85,1381.873,389.244,6.0,0.0,-358.013,208.955,-110.006,0.764,26.483,48.317,317.141,0.078,-7.685,-1.072,-4.546,-36.909,4.0,-16.055,73.0,58.0,11.001,-8.608,0.488,-0.805,0.126,-8.898,29.837,0.697,-0.471,-17.88,-1.441,-28.823,0.0,insulin_ep3__386_dldesign_0_cycle0_1
6.0,-11.283,-0.146,-41.738,-3.199,-41.738,-3.199,1015.838,1381.079,389.226,6.0,0.0,-358.147,208.88,-110.038,0.764,26.454,48.24,317.039,0.078,-7.687,-1.072,-4.547,-36.925,5.0,-5.822,87.0,65.0,20.868,-10.341,0.578,-0.793,0.973,4.457,23.001,0.768,-0.762,-33.55,-0.856,-17.971,0.0,insulin_ep3__227_dldesign_0_cycle0_1
6.0,-11.57,-0.146,-41.755,-3.201,-41.755,-3.201,1015.756,1380.927,388.626,6.0,0.0,-358.513,208.717,-110.046,0.764,26.429,48.145,317.004,0.078,-7.689,-1.074,-4.551,-36.925,2.0,-11.066,87.0,37.0,15.281,-8.437,0.653,-0.905,0.0,-0.188,1.026,0.646,-1.232,-23.406,-0.56,-10.089,0.0,insulin_ep3__113_dldesign_0_cycle0_1
6.0,-11.598,-0.146,-41.849,-3.204,-41.849,-3.204,1015.706,1380.715,388.6,6.0,0.0,-358.694,208.556,-110.121,0.764,26.409,48.111,316.946,0.078,-7.699,-1.075,-4.556,-36.942,0.0,-11.232,83.0,50.0,21.19,-10.403,0.622,-0.82,0.467,-13.545,3.227,0.76,-0.46,-14.716,-1.461,-26.303,0.0,insulin_ep3__0_dldesign_0_cycle0
5.0,-11.852,-0.149,-41.852,-3.205,-41.852,-3.205,1015.001,1380.417,388.599,6.0,0.0,-359.027,208.468,-110.177,0.764,26.355,48.101,316.62,0.077,-7.7,-1.075,-4.561,-36.945,3.0,-10.44,67.0,41.0,8.92,-5.779,0.581,-0.508,0.014,6.781,22.886,0.655,0.139,3.19,-1.335,-24.03,0.0,insulin_ep3__512_dldesign_0_cycle0_1
7.0,-11.997,-0.154,-41.854,-3.208,-41.854,-3.208,1014.624,1380.36,388.536,6.0,0.0,-359.063,208.393,-110.253,0.763,26.324,48.055,316.585,0.077,-7.703,-1.075,-4.574,-36.971,3.0,-3.7,65.0,51.0,24.084,-3.618,0.583,1.234,0.0,20.094,15.812,0.653,1.329,39.858,1.098,23.068,0.0,insulin_ep3__558_dldesign_0_cycle0
6.0,-12.001,-0.157,-41.864,-3.209,-41.864,-3.209,1014.254,1380.343,388.528,6.0,0.0,-359.195,208.1,-110.369,0.763,26.322,48.042,316.511,0.077,-7.707,-1.076,-4.579,-37.005,0.0,-14.182,87.0,52.0,24.686,-7.571,0.542,-0.113,0.287,15.467,7.512,0.614,0.418,13.782,-1.034,-19.646,0.0,insulin_ep3__482_dldesign_0_cycle0_1
6.0,-12.091,-0.157,-41.905,-3.209,-41.905,-3.209,1013.996,1379.812,388.43,6.0,0.0,-359.211,208.028,-110.431,0.762,26.301,48.037,316.425,0.077,-7.717,-1.076,-4.588,-37.02,0.0,-10.455,100.0,55.0,19.99,-12.79,0.726,-1.266,0.022,-6.141,73.665,0.757,-1.569,-53.332,-0.777,-16.312,0.0,insulin_ep3__217_dldesign_0_cycle0
7.0,-12.32,-0.157,-41.919,-3.209,-41.919,-3.209,1013.64,1379.444,388.101,6.0,0.0,-359.278,207.818,-110.478,0.762,26.301,48.025,316.396,0.077,-7.719,-1.079,-4.589,-37.02,2.0,-11.61,93.0,55.0,21.489,-5.685,0.609,-0.815,0.0,-4.581,6.121,0.745,-0.784,-26.653,-0.864,-18.151,0.0,insulin_ep3__773_dldesign_0_cycle0
5.0,-12.33,-0.158,-41.942,-3.212,-41.942,-3.212,1013.578,1379.331,387.915,6.0,0.0,-359.659,207.745,-110.614,0.762,26.278,48.014,316.381,0.076,-7.721,-1.08,-4.617,-37.027,3.0,-9.655,73.0,57.0,15.927,-9.351,0.528,-0.587,0.211,1.943,42.155,0.715,-0.499,-17.959,-0.737,-15.473,0.0,insulin_ep3__316_dldesign_0_cycle0
4.0,-12.382,-0.158,-41.998,-3.214,-41.998,-3.214,1013.522,1379.097,387.688,6.0,0.0,-359.936,207.648,-110.696,0.762,26.275,48.008,316.338,0.076,-7.723,-1.081,-4.623,-37.051,2.0,-8.739,61.0,52.0,10.666,-5.818,0.594,-0.905,0.051,-4.054,17.73,0.67,-0.641,-21.138,-1.363,-25.906,0.0,insulin_ep3__216_dldesign_0_cycle0_1
8.0,-12.458,-0.159,-42.002,-3.215,-42.002,-3.215,1013.181,1378.784,387.243,6.0,0.0,-359.988,207.054,-110.775,0.762,26.223,47.98,316.311,0.076,-7.733,-1.082,-4.625,-37.072,2.0,-14.055,76.0,55.0,16.216,-6.229,0.523,-0.381,0.0,-2.963,-3.916,0.793,0.134,4.553,-1.215,-25.516,0.0,insulin_ep3__606_dldesign_0_cycle0
10.0,-12.468,-0.161,-42.026,-3.218,-42.026,-3.218,1013.041,1378.678,387.102,6.0,0.0,-360.253,206.997,-110.793,0.761,26.209,47.979,316.204,0.076,-7.737,-1.083,-4.63,-37.106,3.0,-7.723,62.0,51.0,12.96,-8.488,0.65,-0.8,0.02,-3.189,29.969,0.702,-0.677,-20.308,-0.976,-20.493,0.0,insulin_ep3__617_dldesign_0_cycle0_1
4.0,-12.551,-0.167,-42.04,-3.219,-42.04,-3.219,1012.246,1378.545,386.771,6.0,0.0,-360.469,206.951,-110.891,0.761,26.203,47.956,316.181,0.075,-7.743,-1.085,-4.638,-37.123,0.0,-7.321,67.0,57.0,11.912,-6.222,0.641,-1.137,0.024,-7.374,30.424,0.713,-1.226,-45.38,-0.971,-19.419,0.0,insulin_ep3__599_dldesign_0_cycle0
6.0,-12.56,-0.168,-42.059,-3.22,-42.059,-3.22,1012.16,1378.291,386.594,6.0,0.0,-360.548,206.867,-110.903,0.76,26.19,47.949,315.647,0.075,-7.744,-1.085,-4.646,-37.15,1.0,-9.454,68.0,46.0,11.654,-9.947,0.611,-0.582,0.0,-4.799,5.924,0.623,-0.392,-10.595,-0.851,-16.165,0.0,insulin_ep3__565_dldesign_0_cycle0
4.0,-12.757,-0.168,-42.079,-3.22,-42.079,-3.22,1011.58,1377.986,386.238,6.0,0.0,-360.549,206.855,-110.989,0.76,26.167,47.939,315.481,0.075,-7.751,-1.086,-4.655,-37.187,3.0,-8.886,61.0,49.0,12.637,-7.686,0.622,-1.393,0.0,-5.699,30.413,0.795,-1.581,-44.273,-1.142,-23.98,0.0,insulin_ep3__837_dldesign_0_cycle0
10.0,-12.898,-0.169,-42.12,-3.221,-42.12,-3.221,1011.25,1377.791,385.86,6.0,0.0,-360.563,206.85,-111.014,0.759,26.164,47.935,315.419,0.075,-7.752,-1.087,-4.663,-37.203,4.0,-12.652,82.0,53.0,16.245,-10.428,0.55,-0.599,1.33,2.082,2.283,0.747,-0.383,-12.25,-0.928,-19.49,0.0,insulin_ep3__453_dldesign_0_cycle0_1
5.0,-12.901,-0.169,-42.149,-3.226,-42.149,-3.226,1011.205,1377.747,385.629,6.0,0.0,-360.916,206.733,-111.133,0.759,26.158,47.916,315.386,0.075,-7.762,-1.087,-4.676,-37.215,7.0,-10.728,73.0,51.0,11.182,-9.759,0.634,-1.35,0.272,-2.5,10.598,0.728,-1.142,-35.387,-1.672,-33.439,0.0,insulin_ep3__54_dldesign_0_cycle0
12.0,-12.967,-0.171,-42.17,-3.227,-42.17,-3.227,1010.985,1377.618,385.589,6.0,0.0,-360.979,206.448,-111.189,0.758,26.155,47.914,315.199,0.075,-7.771,-1.087,-4.678,-37.227,6.0,-12.601,81.0,67.0,15.158,-14.368,0.53,-0.995,0.169,-11.015,28.66,0.603,-0.696,-28.542,-1.466,-38.112,0.0,insulin_ep2__279_dldesign_0_cycle0_1
6.0,-12.978,-0.173,-42.222,-3.227,-42.222,-3.227,1010.273,1377.568,385.517,6.0,0.0,-361.256,206.444,-111.245,0.758,26.139,47.892,315.132,0.075,-7.776,-1.094,-4.682,-37.288,3.0,-10.699,73.0,58.0,15.176,-8.157,0.528,-0.756,0.33,-6.813,30.026,0.708,-0.721,-27.41,-0.821,-16.425,0.0,insulin_ep3__366_dldesign_0_cycle0_1
9.0,-13.032,-0.173,-42.223,-3.229,-42.223,-3.229,1010.163,1377.385,385.507,6.0,0.0,-361.274,206.395,-111.265,0.757,26.13,47.815,315.077,0.075,-7.785,-1.095,-4.699,-37.332,1.0,-10.945,80.0,53.0,14.315,-8.608,0.657,0.301,0.0,-2.271,42.325,0.618,0.779,25.709,-0.487,-9.741,0.0,insulin_ep3__843_dldesign_0_cycle0
5.0,-13.038,-0.175,-42.225,-3.231,-42.225,-3.231,1009.952,1377.3,385.261,6.0,0.0,-361.356,206.292,-111.332,0.757,26.127,47.793,314.832,0.075,-7.807,-1.095,-4.727,-37.343,1.0,-7.789,78.0,49.0,14.172,-9.046,0.578,-0.944,0.061,-4.469,20.279,0.733,-1.228,-34.371,-0.566,-11.881,0.0,insulin_ep3__410_dldesign_0_cycle0
7.0,-13.117,-0.176,-42.229,-3.232,-42.229,-3.232,1009.857,1376.526,385.177,6.0,0.0,-361.52,206.15,-111.415,0.757,26.117,47.792,314.758,0.075,-7.814,-1.096,-4.736,-37.376,4.0,-9.512,62.0,52.0,9.878,-10.192,0.596,-0.69,0.0,-4.147,21.597,0.674,-0.393,-12.58,-1.165,-23.305,0.0,insulin_ep3__767_dldesign_0_cycle0_1
5.0,-13.119,-0.177,-42.256,-3.234,-42.256,-3.234,1009.753,1376.491,384.994,6.0,0.0,-361.756,206.116,-111.474,0.756,26.103,47.749,314.618,0.074,-7.818,-1.097,-4.739,-37.387,2.0,-10.852,70.0,54.0,14.081,-8.786,0.515,-0.781,0.05,-4.315,25.514,0.743,-0.696,-22.955,-0.914,-19.196,0.0,insulin_ep3__850_dldesign_0_cycle0_1
7.0,-13.136,-0.179,-42.257,-3.234,-42.257,-3.234,1009.484,1376.432,384.828,6.0,0.0,-362.285,205.992,-111.576,0.755,26.093,47.704,314.593,0.074,-7.82,-1.098,-4.745,-37.414,4.0,-14.375,100.0,49.0,22.161,-10.21,0.58,-1.322,0.282,-1.917,7.238,0.679,-1.186,-35.578,-1.536,-29.192,0.0,insulin_ep3__988_dldesign_0_cycle0
4.0,-13.158,-0.179,-42.273,-3.234,-42.273,-3.234,1009.37,1375.848,384.757,6.0,0.0,-362.41,205.67,-111.635,0.755,26.091,47.674,314.549,0.074,-7.841,-1.099,-4.746,-37.416,1.0,-10.096,85.0,56.0,17.908,-9.081,0.642,-0.695,1.581,-2.109,48.341,0.705,-0.497,-17.398,-1.026,-21.549,0.0,insulin_ep3__62_dldesign_0_cycle0
9.0,-13.175,-0.181,-42.299,-3.235,-42.299,-3.235,1009.037,1375.753,384.489,6.0,0.0,-362.526,205.572,-111.768,0.755,26.066,47.602,314.494,0.074,-7.857,-1.099,-4.747,-37.448,3.0,-12.036,86.0,52.0,13.308,-10.069,0.643,-0.728,0.149,-10.816,29.492,0.699,-0.901,-27.916,-0.474,-9.955,0.0,insulin_ep3__889_dldesign_0_cycle0
8.0,-13.204,-0.181,-42.306,-3.236,-42.306,-3.236,1008.997,1375.382,384.411,6.0,0.0,-362.723,205.518,-111.798,0.754,26.037,47.528,314.323,0.074,-7.866,-1.099,-4.749,-37.463,2.0,-13.135,77.0,54.0,11.776,-6.41,0.535,-0.398,0.049,1.989,21.374,0.731,-0.118,-3.902,-0.836,-17.566,0.0,insulin_ep3__858_dldesign_0_cycle0_1
8.0,-13.229,-0.183,-42.331,-3.236,-42.331,-3.236,1008.944,1375.357,384.222,6.0,0.0,-362.939,205.474,-111.851,0.754,25.956,47.523,314.313,0.074,-7.87,-1.099,-4.755,-37.467,1.0,-7.646,88.0,56.0,20.475,-10.039,0.706,-1.406,0.23,-12.6,87.485,0.775,-1.646,-59.247,-0.975,-19.498,0.0,insulin_ep3__52_dldesign_0_cycle0_1
5.0,-13.303,-0.184,-42.333,-3.238,-42.333,-3.238,1008.422,1375.224,383.881,6.0,0.0,-362.978,205.262,-111.867,0.754,25.93,47.516,314.089,0.074,-7.875,-1.103,-4.757,-37.475,1.0,-9.508,91.0,48.0,19.32,-8.306,0.582,-0.158,0.05,6.685,-5.818,0.775,0.428,11.996,-0.979,-19.584,0.0,insulin_ep3__974_dldesign_0_cycle0
5.0,-13.366,-0.185,-42.339,-3.239,-42.339,-3.239,1008.371,1374.78,383.823,6.0,0.0,-363.194,205.148,-111.927,0.754,25.928,47.473,313.975,0.074,-7.883,-1.103,-4.763,-37.48,1.0,-16.966,96.0,53.0,24.073,-8.687,0.563,-0.982,0.128,0.33,16.907,0.691,-1.023,-33.759,-0.914,-18.283,0.0,insulin_ep3__142_dldesign_0_cycle0
6.0,-13.384,-0.185,-42.39,-3.239,-42.39,-3.239,1008.124,1374.597,383.628,6.0,0.0,-363.207,205.086,-112.057,0.754,25.898,47.409,313.839,0.074,-7.891,-1.103,-4.768,-37.485,2.0,-11.236,90.0,48.0,18.448,-7.983,0.515,-0.317,0.235,1.888,-19.412,0.661,-0.001,-0.041,-0.759,-15.173,0.0,insulin_ep3__875_dldesign_0_cycle0
6.0,-13.455,-0.188,-42.392,-3.241,-42.392,-3.241,1007.949,1374.363,383.432,6.0,0.0,-363.43,204.962,-112.125,0.754,25.896,47.37,313.748,0.074,-7.904,-1.105,-4.773,-37.519,1.0,-10.766,75.0,49.0,15.248,-8.248,0.639,-0.65,0.0,-5.127,33.823,0.679,-0.478,-13.394,-0.878,-18.433,0.0,insulin_ep3__527_dldesign_0_cycle0
7.0,-13.513,-0.19,-42.393,-3.242,-42.393,-3.242,1007.926,1374.129,383.326,6.0,0.0,-363.471,204.949,-112.18,0.753,25.88,47.348,313.231,0.073,-7.911,-1.105,-4.792,-37.521,4.0,-8.134,65.0,54.0,8.271,-7.182,0.575,-1.252,0.086,3.747,19.595,0.64,-1.583,-52.237,-0.732,-15.378,0.0,insulin_ep3__107_dldesign_0_cycle0_1
5.0,-13.532,-0.19,-42.41,-3.244,-42.41,-3.244,1007.642,1373.635,383.142,6.0,0.0,-363.547,204.93,-112.18,0.752,25.834,47.324,313.18,0.073,-7.914,-1.106,-4.808,-37.549,1.0,-11.455,69.0,52.0,7.364,-6.987,0.619,-0.542,0.005,-1.313,38.994,0.697,-0.27,-8.382,-0.942,-19.785,0.0,insulin_ep3__506_dldesign_0_cycle0_1
8.0,-13.577,-0.19,-42.439,-3.245,-42.439,-3.245,1007.429,1373.567,382.917,6.0,0.0,-363.629,204.857,-112.212,0.751,25.819,47.318,313.143,0.073,-7.914,-1.107,-4.816,-37.552,2.0,-13.0,72.0,51.0,11.904,-5.754,0.526,-0.635,0.179,-0.093,14.999,0.666,-0.491,-15.235,-0.858,-17.157,0.0,insulin_ep3__900_dldesign_0_cycle0
9.0,-13.637,-0.195,-42.443,-3.246,-42.443,-3.246,1007.4,1373.013,382.766,6.0,0.0,-363.714,204.734,-112.235,0.751,25.819,47.311,312.862,0.073,-7.916,-1.108,-4.818,-37.569,1.0,-12.843,74.0,56.0,18.176,-7.143,0.613,0.205,0.054,8.703,11.585,0.624,0.622,21.77,-0.49,-10.295,0.0,insulin_ep3__136_dldesign_0_cycle0
4.0,-13.844,-0.196,-42.447,-3.247,-42.447,-3.247,1007.044,1372.84,382.592,6.0,0.0,-363.782,204.697,-112.298,0.751,25.787,47.197,312.651,0.073,-7.928,-1.108,-4.849,-37.573,1.0,-7.552,62.0,44.0,14.519,-9.579,0.602,-0.285,0.0,-5.831,16.519,0.653,0.0,-0.011,-0.695,-12.507,0.0,insulin_ep3__905_dldesign_0_cycle0_1
10.0,-13.867,-0.197,-42.448,-3.249,-42.448,-3.249,1006.782,1372.386,382.581,6.0,0.0,-364.011,204.32,-112.429,0.75,25.78,47.187,312.553,0.073,-7.931,-1.109,-4.859,-37.604,5.0,-8.294,95.0,54.0,21.481,-7.011,0.579,-0.215,3.591,-4.009,41.078,0.67,-0.041,-1.36,-0.489,-10.267,0.0,insulin_ep3__632_dldesign_0_cycle0_1
9.0,-13.926,-0.197,-42.451,-3.25,-42.451,-3.25,1006.717,1371.712,382.261,6.0,0.0,-364.017,204.015,-112.512,0.75,25.766,47.168,312.356,0.073,-7.942,-1.109,-4.894,-37.618,4.0,-10.897,77.0,54.0,15.159,-7.231,0.539,-0.516,0.0,4.912,33.88,0.66,-0.449,-14.803,-0.621,-13.042,0.0,insulin_ep3__553_dldesign_0_cycle0
4.0,-14.034,-0.198,-42.451,-3.251,-42.451,-3.251,1006.714,1371.662,381.971,6.0,0.0,-364.04,203.895,-112.587,0.75,25.759,47.152,312.11,0.073,-7.951,-1.11,-4.907,-37.64,1.0,-8.984,63.0,53.0,11.007,-6.589,0.597,-0.297,0.021,5.173,19.087,0.719,0.15,5.095,-1.096,-20.829,0.0,insulin_ep3__233_dldesign_0_cycle0_1
7.0,-14.494,-0.199,-42.457,-3.252,-42.457,-3.252,1006.395,1371.08,381.764,6.0,0.0,-364.07,203.676,-112.669,0.75,25.699,47.106,312.027,0.072,-7.968,-1.113,-4.908,-37.654,2.0,-9.688,101.0,53.0,21.698,-11.939,0.677,-0.91,0.199,-5.965,53.587,0.73,-0.892,-29.435,-0.94,-18.801,0.0,insulin_ep3__354_dldesign_0_cycle0
7.0,-14.653,-0.2,-42.479,-3.253,-42.479,-3.253,1006.027,1370.963,381.695,6.0,0.0,-364.216,203.661,-112.813,0.749,25.675,47.094,311.26,0.072,-7.99,-1.114,-4.909,-37.684,3.0,-12.832,101.0,56.0,26.891,-11.28,0.601,-0.765,0.048,-4.801,19.312,0.751,-0.619,-21.661,-1.01,-21.201,0.0,insulin_ep3__476_dldesign_0_cycle0_1
10.0,-14.758,-0.201,-42.487,-3.253,-42.487,-3.253,1005.921,1370.43,381.57,6.0,0.0,-364.297,203.18,-112.898,0.747,25.629,47.087,311.021,0.072,-8.0,-1.12,-4.923,-37.701,1.0,-12.361,70.0,51.0,6.141,-8.755,0.568,-0.805,0.158,-9.207,36.875,0.603,-0.879,-28.136,-0.681,-12.933,0.0,insulin_ep3__742_dldesign_0_cycle0_1
6.0,-14.789,-0.201,-42.491,-3.254,-42.491,-3.254,1005.572,1369.959,381.532,6.0,0.0,-364.423,203.129,-113.064,0.746,25.618,47.076,310.965,0.072,-8.005,-1.122,-4.924,-37.712,2.0,-9.585,73.0,57.0,10.607,-8.849,0.693,-1.395,0.302,-6.753,19.901,0.739,-1.72,-61.928,-0.838,-17.589,0.0,insulin_ep3__644_dldesign_0_cycle0
5.0,-14.803,-0.201,-42.494,-3.254,-42.494,-3.254,1005.283,1369.732,381.325,6.0,0.0,-364.454,203.041,-113.096,0.745,25.59,47.059,310.952,0.072,-8.03,-1.122,-4.931,-37.724,2.0,-9.651,72.0,51.0,13.354,-6.995,0.678,-1.447,0.028,1.698,45.472,0.736,-1.907,-59.13,-0.733,-14.657,0.0,insulin_ep3__221_dldesign_0_cycle0
4.0,-14.849,-0.203,-42.504,-3.256,-42.504,-3.256,1005.25,1368.895,381.043,6.0,0.0,-364.601,202.971,-113.113,0.745,25.568,47.039,310.571,0.072,-8.042,-1.123,-4.942,-37.729,1.0,-15.388,100.0,53.0,24.643,-8.326,0.566,-0.146,0.174,6.659,43.464,0.652,0.231,7.855,-0.821,-15.604,0.0,insulin_ep3__343_dldesign_0_cycle0_1
5.0,-15.094,-0.204,-42.51,-3.256,-42.51,-3.256,1005.134,1368.62,381.042,6.0,0.0,-365.006,202.653,-113.192,0.744,25.491,47.018,310.434,0.072,-8.047,-1.126,-4.946,-37.735,2.0,-10.928,64.0,50.0,9.932,-6.18,0.59,-0.744,0.144,1.267,57.73,0.724,-0.462,-13.855,-1.167,-23.335,0.0,insulin_ep3__592_dldesign_0_cycle0
4.0,-15.103,-0.204,-42.51,-3.261,-42.51,-3.261,1005.11,1368.446,380.706,6.0,0.0,-365.325,202.649,-113.42,0.743,25.481,47.007,310.313,0.072,-8.052,-1.128,-4.952,-37.746,4.0,-8.343,74.0,49.0,17.926,-5.659,0.646,-1.211,0.035,-5.774,52.327,0.765,-1.339,-38.83,-1.026,-20.526,0.0,insulin_ep3__493_dldesign_0_cycle0
11.0,-15.192,-0.206,-42.531,-3.262,-42.531,-3.262,1005.091,1367.966,380.692,6.0,0.0,-365.541,202.508,-113.512,0.743,25.479,46.973,310.197,0.072,-8.066,-1.13,-4.955,-37.76,9.0,-13.076,109.0,69.0,18.942,-14.259,0.47,-1.389,0.994,2.148,54.727,0.617,-1.177,-47.096,-1.68,-48.725,0.0,insulin_ep2__806_dldesign_0_cycle0_1
7.0,-15.295,-0.206,-42.562,-3.264,-42.562,-3.264,1004.838,1367.674,380.485,6.0,0.0,-365.724,202.383,-113.543,0.743,25.474,46.913,310.191,0.072,-8.079,-1.13,-4.962,-37.767,2.0,-8.509,72.0,48.0,12.677,-7.087,0.521,-0.801,0.088,-0.893,12.624,0.74,-0.714,-22.13,-0.959,-16.307,0.0,insulin_ep3__372_dldesign_0_cycle0_1
6.0,-15.389,-0.207,-42.568,-3.266,-42.568,-3.266,1004.161,1367.627,380.42,6.0,0.0,-366.083,202.134,-113.551,0.742,25.422,46.86,310.159,0.072,-8.087,-1.131,-4.963,-37.783,3.0,-10.038,76.0,54.0,10.937,-7.821,0.623,-0.393,0.0,2.137,30.329,0.717,-0.438,-14.451,-0.322,-6.752,0.0,insulin_ep3__844_dldesign_0_cycle0_1
6.0,-15.733,-0.208,-42.579,-3.267,-42.579,-3.267,1003.739,1367.613,380.404,6.0,0.0,-366.254,202.064,-113.561,0.741,25.416,46.845,310.054,0.072,-8.091,-1.131,-4.967,-37.808,3.0,-12.377,68.0,54.0,11.122,-3.266,0.614,-0.911,0.065,7.721,20.356,0.722,-0.73,-24.805,-1.219,-24.386,0.0,insulin_ep3__447_dldesign_0_cycle0_1
10.0,-15.851,-0.208,-42.584,-3.267,-42.584,-3.267,1003.596,1367.066,380.312,6.0,0.0,-366.368,201.948,-113.595,0.741,25.412,46.835,309.89,0.071,-8.093,-1.131,-4.977,-37.821,4.0,-8.994,67.0,45.0,11.364,-8.634,0.631,-1.079,0.0,-6.058,21.697,0.691,-1.257,-32.683,-0.836,-15.889,0.0,insulin_ep3__949_dldesign_0_cycle0
5.0,-16.067,-0.208,-42.604,-3.269,-42.604,-3.269,1003.415,1366.761,380.174,6.0,0.0,-366.772,201.914,-113.79,0.741,25.395,46.82,309.862,0.071,-8.094,-1.133,-4.98,-37.834,4.0,-13.34,65.0,54.0,8.912,-5.161,0.596,0.234,0.063,4.68,10.175,0.779,1.067,36.275,-1.181,-23.616,0.0,insulin_ep3__784_dldesign_0_cycle0
5.0,-16.162,-0.209,-42.609,-3.269,-42.609,-3.269,1002.954,1366.529,380.038,6.0,0.0,-366.836,201.83,-113.799,0.741,25.322,46.819,309.724,0.071,-8.101,-1.133,-4.982,-37.851,3.0,-10.861,69.0,53.0,9.783,-10.283,0.64,-0.754,0.0,-7.633,11.581,0.713,-0.629,-20.754,-0.961,-19.219,0.0,insulin_ep3__63_dldesign_0_cycle0_1
